CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| 387 | Argentina | 10.03 | 2005 |
| 388 | Jamaica | 10.01 | 2005 |
| 389 | Ethiopia | 10.01 | 2005 |
| 390 | American Samoa | 10.00 | 2005 |
| 391 | Curacao | 10.00 | NA |
| 392 | Sint Maarten | 10.00 | NA |
| 393 | Isle of Man | 10.00 | 2002 |
| 394 | Switzerland | 9.91 | 2005 |
| 395 | Spain | 9.85 | 2005 |
| 396 | Iran | 9.78 | 2005 |
| 397 | Honduras | 9.53 | 2005 |
| 398 | Ghana | 9.22 | 2005 |
| 399 | Trinidad and Tobago | 9.16 | 2005 |
| 400 | Italy | 9.09 | 2005 |
| 401 | Uganda | 8.92 | 2005 |
| 402 | Moldova | 8.81 | 2005 |
| 403 | Palau | 8.70 | 2005 |
| 404 | Greece | 8.59 | 2005 |
| 405 | Slovenia | 8.53 | 2005 |
| 406 | Cook Islands | 8.33 | 2005 |
| 407 | Sao Tome and Principe | 8.33 | 2005 |
| 408 | Guinea-Bissau | 8.31 | 2005 |
| 409 | Kazakhstan | 8.28 | 2005 |
| 410 | Zimbabwe | 8.24 | 2005 |
| 411 | Timor-Leste | 8.20 | 2005 |
| 412 | Kenya | 8.01 | 2005 |
| 413 | Sierra Leone | 7.95 | 2005 |
| 414 | Portugal | 7.84 | 2005 |
| 415 | Uruguay | 7.77 | 2005 |
| 416 | Paraguay | 7.47 | 2005 |
| 417 | Panama | 7.26 | 2005 |
| 418 | Russia | 7.17 | 2005 |
| 419 | Wallis and Futuna | 7.14 | 2005 |
| 420 | Indonesia | 7.04 | 2005 |
| 421 | Zambia | 6.99 | 2005 |
| 422 | Vanuatu | 6.97 | 2005 |
| 423 | Brazil | 6.93 | 2005 |
| 424 | Thailand | 6.93 | 2005 |
| 425 | Vietnam | 6.93 | 2005 |
| 426 | New Zealand | 6.92 | 2005 |
| 427 | Guinea-Bissau | 6.92 | 2005 |
| 428 | Dominica | 6.67 | 2005 |
| 429 | British Virgin Islands | 6.67 | 2005 |
| 430 | Kyrgyzstan | 6.55 | 2005 |
| 431 | Cuba | 6.54 | 2005 |
| 432 | Finland | 6.54 | 2005 |
